action	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41
10	1.0	0.24	1.0	0.0906	0.12	0.1	0.26666666666666666	0.3	0.08333333333333333	0.0	0.1	0.0	0.3025	1.0	0.0	0.16666666666666666	0.006080000000000002	0.07999999999999999	0.1	0.26666666666666666	0.19999999999999998	0.033333333333333326	0.0	0.0625	0.0	0.0	0.0	0.0	0.16666666666666666	0.006080000000000002	0.07999999999999999	0.1	0.26666666666666666	0.19999999999999998	0.033333333333333326	0.0	0.0625	0.0	0.0	0.0	0.0	0.16666666666666666
20	1.0	0.24	1.0	0.1066	0.12	0.0	0.3333333333333333	0.3	0.08333333333333333	0.0	0.1	0.0	0.3025	1.0	0.0	0.08666666666666667	0.022080000000000002	0.07999999999999999	0.0	0.3333333333333333	0.19999999999999998	0.033333333333333326	0.0	0.0625	0.0	0.0	0.0	0.0	0.08666666666666667	0.022080000000000002	0.07999999999999999	0.0	0.3333333333333333	0.19999999999999998	0.033333333333333326	0.0	0.0625	0.0	0.0	0.0	0.0	0.08666666666666667
20	1.0	0.24	1.0	0.1066	0.12	0.0	0.3333333333333333	0.3	0.08333333333333333	0.0	0.1	0.0	0.3025	1.0	0.0	0.05	0.022080000000000002	0.07999999999999999	0.0	0.3333333333333333	0.19999999999999998	0.033333333333333326	0.0	0.0625	0.0	0.0	0.0	0.0	0.05	0.022080000000000002	0.07999999999999999	0.0	0.3333333333333333	0.19999999999999998	0.033333333333333326	0.0	0.0625	0.0	0.0	0.0	0.0	0.05
9	1.0	0.24	1.0	0.1066	0.12	0.0	0.3333333333333333	0.3	0.08333333333333333	0.0	0.1	0.0	0.3025	1.0	0.0	0.0033333333333333335	0.022080000000000002	0.07999999999999999	0.0	0.3333333333333333	0.19999999999999998	0.033333333333333326	0.0	0.0625	0.0	0.0	0.0	0.0	0.0033333333333333335	0.022080000000000002	0.07999999999999999	0.0	0.3333333333333333	0.19999999999999998	0.033333333333333326	0.0	0.0625	0.0	0.0	0.0	0.0	0.0033333333333333335
10	1.0	0.26	1.0	0.1178	0.13	0.12	0.3333333333333333	0.4	0.08333333333333333	0.0	0.1125	0.0	0.3025	1.0	0.0	0.19666666666666666	0.021280000000000007	0.09	0.12	0.3333333333333333	0.30000000000000004	0.033333333333333326	0.0	0.07500000000000001	0.0	0.0	0.0	0.0	0.19666666666666666	0.021280000000000007	0.09	0.12	0.3333333333333333	0.30000000000000004	0.033333333333333326	0.0	0.07500000000000001	0.0	0.0	0.0	0.0	0.19666666666666666
20	1.0	0.26	1.0	0.1258	0.13	0.0	0.36666666666666664	0.4	0.08333333333333333	0.0	0.1125	0.0	0.3025	1.0	0.0	0.09666666666666666	0.02928	0.09	0.0	0.36666666666666664	0.30000000000000004	0.033333333333333326	0.0	0.07500000000000001	0.0	0.0	0.0	0.0	0.09666666666666666	0.02928	0.09	0.0	0.36666666666666664	0.30000000000000004	0.033333333333333326	0.0	0.07500000000000001	0.0	0.0	0.0	0.0	0.09666666666666666
6	1.0	0.26	1.0	0.1258	0.13	0.0	0.36666666666666664	0.4	0.08333333333333333	0.0	0.1125	0.0	0.3025	1.0	0.0	0.05333333333333334	0.02928	0.09	0.0	0.36666666666666664	0.30000000000000004	0.033333333333333326	0.0	0.07500000000000001	0.0	0.0	0.0	0.0	0.05333333333333334	0.02928	0.09	0.0	0.36666666666666664	0.30000000000000004	0.033333333333333326	0.0	0.07500000000000001	0.0	0.0	0.0	0.0	0.05333333333333334
0	1.0	0.26	1.0	0.1258	0.13	0.1	0.36666666666666664	0.4	0.08333333333333333	0.0	0.1125	0.0	0.3025	1.0	0.0	0.24	0.02928	0.09	0.1	0.36666666666666664	0.30000000000000004	0.033333333333333326	0.0	0.07500000000000001	0.0	0.0	0.0	0.0	0.24	0.02928	0.09	0.1	0.36666666666666664	0.30000000000000004	0.033333333333333326	0.0	0.07500000000000001	0.0	0.0	0.0	0.0	0.24
7	1.0	0.26	1.0	0.1278	0.15	0.05	0.36666666666666664	0.4	0.08333333333333333	0.0	0.125	0.0	0.3025	1.0	0.0	0.22	0.03128	0.10999999999999999	0.05	0.36666666666666664	0.30000000000000004	0.033333333333333326	0.0	0.0875	0.0	0.0	0.0	0.0	0.22	0.03128	0.10999999999999999	0.05	0.36666666666666664	0.30000000000000004	0.033333333333333326	0.0	0.0875	0.0	0.0	0.0	0.0	0.22
20	1.0	0.26	1.0	0.1288	0.15	0.0	0.36666666666666664	0.4	0.11666666666666667	0.0	0.125	0.0	0.3025	1.0	0.0	0.05	0.03228	0.10999999999999999	0.0	0.36666666666666664	0.30000000000000004	0.06666666666666667	0.0	0.0875	0.0	0.0	0.0	0.0	0.05	0.03228	0.10999999999999999	0.0	0.36666666666666664	0.30000000000000004	0.06666666666666667	0.0	0.0875	0.0	0.0	0.0	0.0	0.05
20	1.0	0.26	1.0	0.1288	0.15	0.0	0.36666666666666664	0.4	0.11666666666666667	0.0	0.125	0.0	0.3025	1.0	0.0	0.03	0.03228	0.10999999999999999	0.0	0.36666666666666664	0.30000000000000004	0.06666666666666667	0.0	0.0875	0.0	0.0	0.0	0.0	0.03	0.03228	0.10999999999999999	0.0	0.36666666666666664	0.30000000000000004	0.06666666666666667	0.0	0.0875	0.0	0.0	0.0	0.0	0.03
9	1.0	0.26	1.0	0.1288	0.15	0.0	0.36666666666666664	0.4	0.11666666666666667	0.0	0.125	0.0	0.3025	1.0	0.0	0.02	0.03228	0.10999999999999999	0.0	0.36666666666666664	0.30000000000000004	0.06666666666666667	0.0	0.0875	0.0	0.0	0.0	0.0	0.02	0.03228	0.10999999999999999	0.0	0.36666666666666664	0.30000000000000004	0.06666666666666667	0.0	0.0875	0.0	0.0	0.0	0.0	0.02
9	1.0	0.28	1.0	0.10452	0.05	0.02	0.4	0.1	0.05	0.0	0.0375	0.0	0.3025	1.0	0.0	0.06333333333333334	-0.024279999999999996	-0.06	0.02	0.4	-0.30000000000000004	-0.06666666666666667	0.0	-0.0875	0.0	0.0	0.0	0.0	0.06333333333333334	-0.024279999999999996	-0.06	0.02	0.4	-0.30000000000000004	-0.06666666666666667	0.0	-0.0875	0.0	0.0	0.0	0.0	0.06333333333333334
20	1.0	0.28	1.0	0.137	0.15	0.01	0.4	0.4	0.11666666666666667	0.0	0.125	0.0	0.3025	1.0	0.0	0.17666666666666667	0.03248000000000001	0.10999999999999999	0.01	0.4	0.30000000000000004	0.06666666666666667	0.0	0.0875	0.0	0.0	0.0	0.0	0.17666666666666667	0.03248000000000001	0.10999999999999999	0.01	0.4	0.30000000000000004	0.06666666666666667	0.0	0.0875	0.0	0.0	0.0	0.0	0.17666666666666667
20	1.0	0.28	1.0	0.137	0.15	0.01	0.4	0.4	0.11666666666666667	0.0	0.125	0.0	0.3025	1.0	0.0	0.15	0.03248000000000001	0.10999999999999999	0.01	0.4	0.30000000000000004	0.06666666666666667	0.0	0.0875	0.0	0.0	0.0	0.0	0.15	0.03248000000000001	0.10999999999999999	0.01	0.4	0.30000000000000004	0.06666666666666667	0.0	0.0875	0.0	0.0	0.0	0.0	0.15
20	1.0	0.28	1.0	0.137	0.15	0.01	0.4	0.4	0.11666666666666667	0.0	0.125	0.0	0.3025	1.0	0.0	0.03	0.03248000000000001	0.10999999999999999	0.01	0.4	0.30000000000000004	0.06666666666666667	0.0	0.0875	0.0	0.0	0.0	0.0	0.03	0.03248000000000001	0.10999999999999999	0.01	0.4	0.30000000000000004	0.06666666666666667	0.0	0.0875	0.0	0.0	0.0	0.0	0.03
20	1.0	0.28	1.0	0.137	0.15	0.01	0.4	0.4	0.11666666666666667	0.0	0.125	0.0	0.3025	1.0	0.0	0.016666666666666666	0.03248000000000001	0.10999999999999999	0.01	0.4	0.30000000000000004	0.06666666666666667	0.0	0.0875	0.0	0.0	0.0	0.0	0.016666666666666666	0.03248000000000001	0.10999999999999999	0.01	0.4	0.30000000000000004	0.06666666666666667	0.0	0.0875	0.0	0.0	0.0	0.0	0.016666666666666666
20	1.0	0.3	1.0	0.11252	0.05	0.01	0.43333333333333335	0.1	0.05	0.0	0.0375	0.0	0.3025	1.0	0.0	0.05333333333333334	-0.024480000000000016	-0.06	0.01	0.43333333333333335	-0.30000000000000004	-0.06666666666666667	0.0	-0.0875	0.0	0.0	0.0	0.0	0.05333333333333334	-0.024480000000000016	-0.06	0.01	0.43333333333333335	-0.30000000000000004	-0.06666666666666667	0.0	-0.0875	0.0	0.0	0.0	0.0	0.05333333333333334
20	1.0	0.3	1.0	0.11252	0.05	0.01	0.43333333333333335	0.1	0.05	0.0	0.0375	0.0	0.3025	1.0	0.0	0.023333333333333334	-0.024480000000000016	-0.06	0.01	0.43333333333333335	-0.30000000000000004	-0.06666666666666667	0.0	-0.0875	0.0	0.0	0.0	0.0	0.023333333333333334	-0.024480000000000016	-0.06	0.01	0.43333333333333335	-0.30000000000000004	-0.06666666666666667	0.0	-0.0875	0.0	0.0	0.0	0.0	0.023333333333333334
12	1.0	0.3	1.0	0.11312	0.05	0.02	0.43333333333333335	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.006666666666666667	-0.023880000000000012	-0.06	0.02	0.43333333333333335	-0.30000000000000004	-0.05	0.0	-0.0875	0.0	0.0	0.0	0.0	0.006666666666666667	-0.023880000000000012	-0.06	0.02	0.43333333333333335	-0.30000000000000004	-0.05	0.0	-0.0875	0.0	0.0	0.0	0.0	0.006666666666666667
9	1.0	0.3	1.0	0.11316	0.05	0.01	0.43333333333333335	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.0033333333333333335	-0.023840000000000014	-0.06	0.01	0.43333333333333335	-0.30000000000000004	-0.05	0.0	-0.0875	0.0	0.0	0.0	0.0	0.0033333333333333335	-0.023840000000000014	-0.06	0.01	0.43333333333333335	-0.30000000000000004	-0.05	0.0	-0.0875	0.0	0.0	0.0	0.0	0.0033333333333333335
10	1.0	0.3	1.0	0.137	0.15	0.17	0.4	0.4	0.11666666666666667	0.0	0.125	0.0	0.3025	1.0	0.0	0.4266666666666667	0.023840000000000014	0.10999999999999999	0.17	0.4	0.30000000000000004	0.05	0.0	0.0875	0.0	0.0	0.0	0.0	0.4266666666666667	0.023840000000000014	0.10999999999999999	0.17	0.4	0.30000000000000004	0.05	0.0	0.0875	0.0	0.0	0.0	0.0	0.4266666666666667
20	1.0	0.3	1.0	0.149	0.15	0.01	0.43333333333333335	0.4	0.11666666666666667	0.0	0.125	0.0	0.3025	1.0	0.0	0.16	0.03584	0.10999999999999999	0.01	0.43333333333333335	0.30000000000000004	0.05	0.0	0.0875	0.0	0.0	0.0	0.0	0.16	0.03584	0.10999999999999999	0.01	0.43333333333333335	0.30000000000000004	0.05	0.0	0.0875	0.0	0.0	0.0	0.0	0.16
20	1.0	0.3	1.0	0.149	0.15	0.01	0.43333333333333335	0.4	0.11666666666666667	0.0	0.125	0.0	0.3025	1.0	0.0	0.11333333333333333	0.03584	0.10999999999999999	0.01	0.43333333333333335	0.30000000000000004	0.05	0.0	0.0875	0.0	0.0	0.0	0.0	0.11333333333333333	0.03584	0.10999999999999999	0.01	0.43333333333333335	0.30000000000000004	0.05	0.0	0.0875	0.0	0.0	0.0	0.0	0.11333333333333333
20	1.0	0.3	1.0	0.149	0.15	0.01	0.43333333333333335	0.4	0.11666666666666667	0.0	0.125	0.0	0.3025	1.0	0.0	0.09666666666666666	0.03584	0.10999999999999999	0.01	0.43333333333333335	0.30000000000000004	0.05	0.0	0.0875	0.0	0.0	0.0	0.0	0.09666666666666666	0.03584	0.10999999999999999	0.01	0.43333333333333335	0.30000000000000004	0.05	0.0	0.0875	0.0	0.0	0.0	0.0	0.09666666666666666
20	1.0	0.3	1.0	0.149	0.15	0.01	0.43333333333333335	0.4	0.11666666666666667	0.0	0.125	0.0	0.3025	1.0	0.0	0.05	0.03584	0.10999999999999999	0.01	0.43333333333333335	0.30000000000000004	0.05	0.0	0.0875	0.0	0.0	0.0	0.0	0.05	0.03584	0.10999999999999999	0.01	0.43333333333333335	0.30000000000000004	0.05	0.0	0.0875	0.0	0.0	0.0	0.0	0.05
10	1.0	0.32	1.0	0.11316	0.05	0.06	0.43333333333333335	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.11	-0.03584	-0.06	0.06	0.43333333333333335	-0.30000000000000004	-0.05	0.0	-0.0875	0.0	0.0	0.0	0.0	0.11	-0.03584	-0.06	0.06	0.43333333333333335	-0.30000000000000004	-0.05	0.0	-0.0875	0.0	0.0	0.0	0.0	0.11
20	1.0	0.32	1.0	0.12116	0.05	0.0	0.4666666666666667	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.07	-0.02783999999999999	-0.06	0.0	0.4666666666666667	-0.30000000000000004	-0.05	0.0	-0.0875	0.0	0.0	0.0	0.0	0.07	-0.02783999999999999	-0.06	0.0	0.4666666666666667	-0.30000000000000004	-0.05	0.0	-0.0875	0.0	0.0	0.0	0.0	0.07
20	1.0	0.32	1.0	0.12116	0.05	0.0	0.4666666666666667	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.023333333333333334	-0.02783999999999999	-0.06	0.0	0.4666666666666667	-0.30000000000000004	-0.05	0.0	-0.0875	0.0	0.0	0.0	0.0	0.023333333333333334	-0.02783999999999999	-0.06	0.0	0.4666666666666667	-0.30000000000000004	-0.05	0.0	-0.0875	0.0	0.0	0.0	0.0	0.023333333333333334
20	1.0	0.32	1.0	0.12116	0.05	0.0	0.4666666666666667	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.013333333333333334	-0.02783999999999999	-0.06	0.0	0.4666666666666667	-0.30000000000000004	-0.05	0.0	-0.0875	0.0	0.0	0.0	0.0	0.013333333333333334	-0.02783999999999999	-0.06	0.0	0.4666666666666667	-0.30000000000000004	-0.05	0.0	-0.0875	0.0	0.0	0.0	0.0	0.013333333333333334
10	1.0	0.32	1.0	0.161	0.15	0.13	0.4666666666666667	0.4	0.11666666666666667	0.0	0.125	0.0	0.3025	1.0	0.0	0.41333333333333333	0.03984	0.10999999999999999	0.13	0.4666666666666667	0.30000000000000004	0.05	0.0	0.0875	0.0	0.0	0.0	0.0	0.41333333333333333	0.03984	0.10999999999999999	0.13	0.4666666666666667	0.30000000000000004	0.05	0.0	0.0875	0.0	0.0	0.0	0.0	0.41333333333333333
5	1.0	0.32	1.0	0.1734	0.15	0.05	0.5	0.4	0.11666666666666667	0.0	0.125	0.0	0.3025	1.0	0.0	0.006666666666666667	0.052239999999999995	0.10999999999999999	0.05	0.5	0.30000000000000004	0.05	0.0	0.0875	0.0	0.0	0.0	0.0	0.006666666666666667	0.052239999999999995	0.10999999999999999	0.05	0.5	0.30000000000000004	0.05	0.0	0.0875	0.0	0.0	0.0	0.0	0.006666666666666667
10	1.0	0.32	1.0	0.1748	0.16	0.1	0.5	0.4	0.11666666666666667	0.0	0.1375	0.0	0.3025	1.0	0.0	0.39666666666666667	0.05364000000000001	0.12	0.1	0.5	0.30000000000000004	0.05	0.0	0.1	0.0	0.0	0.0	0.0	0.39666666666666667	0.05364000000000001	0.12	0.1	0.5	0.30000000000000004	0.05	0.0	0.1	0.0	0.0	0.0	0.0	0.39666666666666667
20	1.0	0.32	1.0	0.1992	0.16	0.0	0.5666666666666667	0.4	0.11666666666666667	0.0	0.1375	0.0	0.3025	1.0	0.0	0.11666666666666667	0.07803999999999998	0.12	0.0	0.5666666666666667	0.30000000000000004	0.05	0.0	0.1	0.0	0.0	0.0	0.0	0.11666666666666667	0.07803999999999998	0.12	0.0	0.5666666666666667	0.30000000000000004	0.05	0.0	0.1	0.0	0.0	0.0	0.0	0.11666666666666667
20	1.0	0.34	1.0	0.12116	0.05	0.05	0.4666666666666667	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.09333333333333334	-0.07803999999999998	-0.06999999999999999	0.05	0.4666666666666667	-0.30000000000000004	-0.05	0.0	-0.1	0.0	0.0	0.0	0.0	0.09333333333333334	-0.07803999999999998	-0.06999999999999999	0.05	0.4666666666666667	-0.30000000000000004	-0.05	0.0	-0.1	0.0	0.0	0.0	0.0	0.09333333333333334
9	1.0	0.34	1.0	0.12116	0.05	0.05	0.4666666666666667	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.06333333333333334	-0.07803999999999998	-0.06999999999999999	0.05	0.4666666666666667	-0.30000000000000004	-0.05	0.0	-0.1	0.0	0.0	0.0	0.0	0.06333333333333334	-0.07803999999999998	-0.06999999999999999	0.05	0.4666666666666667	-0.30000000000000004	-0.05	0.0	-0.1	0.0	0.0	0.0	0.0	0.06333333333333334
0	1.0	0.34	1.0	0.1992	0.16	0.16	0.5666666666666667	0.4	0.11666666666666667	0.0	0.1375	0.0	0.3025	1.0	0.0	0.5266666666666666	0.07803999999999998	0.12	0.16	0.5666666666666667	0.30000000000000004	0.05	0.0	0.1	0.0	0.0	0.0	0.0	0.5266666666666666	0.07803999999999998	0.12	0.16	0.5666666666666667	0.30000000000000004	0.05	0.0	0.1	0.0	0.0	0.0	0.0	0.5266666666666666
20	1.0	0.34	1.0	0.2034	0.16	0.01	0.5666666666666667	0.4	0.11666666666666667	0.0	0.1375	0.0	0.3025	1.0	0.0	0.16	0.08224	0.12	0.01	0.5666666666666667	0.30000000000000004	0.05	0.0	0.1	0.0	0.0	0.0	0.0	0.16	0.08224	0.12	0.01	0.5666666666666667	0.30000000000000004	0.05	0.0	0.1	0.0	0.0	0.0	0.0	0.16
20	1.0	0.34	1.0	0.2034	0.16	0.01	0.5666666666666667	0.4	0.11666666666666667	0.0	0.1375	0.0	0.3025	1.0	0.0	0.09666666666666666	0.08224	0.12	0.01	0.5666666666666667	0.30000000000000004	0.05	0.0	0.1	0.0	0.0	0.0	0.0	0.09666666666666666	0.08224	0.12	0.01	0.5666666666666667	0.30000000000000004	0.05	0.0	0.1	0.0	0.0	0.0	0.0	0.09666666666666666
20	1.0	0.34	1.0	0.2034	0.16	0.01	0.5666666666666667	0.4	0.11666666666666667	0.0	0.1375	0.0	0.3025	1.0	0.0	0.06666666666666667	0.08224	0.12	0.01	0.5666666666666667	0.30000000000000004	0.05	0.0	0.1	0.0	0.0	0.0	0.0	0.06666666666666667	0.08224	0.12	0.01	0.5666666666666667	0.30000000000000004	0.05	0.0	0.1	0.0	0.0	0.0	0.0	0.06666666666666667
9	1.0	0.34	1.0	0.2308	0.17	0.01	0.5666666666666667	0.4	0.11666666666666667	0.0	0.15	0.0	0.3025	1.0	0.0	0.0033333333333333335	0.10964	0.13	0.01	0.5666666666666667	0.30000000000000004	0.05	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.0033333333333333335	0.10964	0.13	0.01	0.5666666666666667	0.30000000000000004	0.05	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.0033333333333333335
10	1.0	0.36	1.0	0.12116	0.05	0.1	0.4666666666666667	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.13	-0.10964	-0.08	0.1	0.4666666666666667	-0.30000000000000004	-0.05	0.0	-0.11249999999999999	0.0	0.0	0.0	0.0	0.13	-0.10964	-0.08	0.1	0.4666666666666667	-0.30000000000000004	-0.05	0.0	-0.11249999999999999	0.0	0.0	0.0	0.0	0.13
20	1.0	0.36	1.0	0.13316	0.05	0.03	0.5	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.07666666666666666	-0.09764	-0.08	0.03	0.5	-0.30000000000000004	-0.05	0.0	-0.11249999999999999	0.0	0.0	0.0	0.0	0.07666666666666666	-0.09764	-0.08	0.03	0.5	-0.30000000000000004	-0.05	0.0	-0.11249999999999999	0.0	0.0	0.0	0.0	0.07666666666666666
20	1.0	0.36	1.0	0.13316	0.05	0.03	0.5	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.05333333333333334	-0.09764	-0.08	0.03	0.5	-0.30000000000000004	-0.05	0.0	-0.11249999999999999	0.0	0.0	0.0	0.0	0.05333333333333334	-0.09764	-0.08	0.03	0.5	-0.30000000000000004	-0.05	0.0	-0.11249999999999999	0.0	0.0	0.0	0.0	0.05333333333333334
20	1.0	0.36	1.0	0.13316	0.05	0.03	0.5	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.02	-0.09764	-0.08	0.03	0.5	-0.30000000000000004	-0.05	0.0	-0.11249999999999999	0.0	0.0	0.0	0.0	0.02	-0.09764	-0.08	0.03	0.5	-0.30000000000000004	-0.05	0.0	-0.11249999999999999	0.0	0.0	0.0	0.0	0.02
9	1.0	0.36	1.0	0.13316	0.05	0.03	0.5	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.01	-0.09764	-0.08	0.03	0.5	-0.30000000000000004	-0.05	0.0	-0.11249999999999999	0.0	0.0	0.0	0.0	0.01	-0.09764	-0.08	0.03	0.5	-0.30000000000000004	-0.05	0.0	-0.11249999999999999	0.0	0.0	0.0	0.0	0.01
0	1.0	0.36	1.0	0.2308	0.17	0.18	0.5666666666666667	0.4	0.11666666666666667	0.0	0.15	0.0	0.3025	1.0	0.0	0.54	0.09764	0.13	0.18	0.5666666666666667	0.30000000000000004	0.05	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.54	0.09764	0.13	0.18	0.5666666666666667	0.30000000000000004	0.05	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.54
6	1.0	0.36	1.0	0.2312	0.17	0.13	0.5666666666666667	0.4	0.11666666666666667	0.0	0.15	0.0	0.3025	1.0	0.0	0.5033333333333333	0.09803999999999999	0.13	0.13	0.5666666666666667	0.30000000000000004	0.05	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.5033333333333333	0.09803999999999999	0.13	0.13	0.5666666666666667	0.30000000000000004	0.05	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.5033333333333333
5	1.0	0.36	1.0	0.2318	0.17	0.06	0.5666666666666667	0.4	0.11666666666666667	0.0	0.15	0.0	0.3025	1.0	0.0	0.006666666666666667	0.09864	0.13	0.06	0.5666666666666667	0.30000000000000004	0.05	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.006666666666666667	0.09864	0.13	0.06	0.5666666666666667	0.30000000000000004	0.05	0.0	0.11249999999999999	0.0	0.0	0.0	0.0	0.006666666666666667
0	1.0	0.36	1.0	0.2332	0.18	0.11	0.5666666666666667	0.4	0.11666666666666667	0.0	0.1625	0.0	0.3025	1.0	0.0	0.49	0.10003999999999999	0.13999999999999999	0.11	0.5666666666666667	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.49	0.10003999999999999	0.13999999999999999	0.11	0.5666666666666667	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.49
5	1.0	0.36	1.0	0.2336	0.18	0.06	0.5666666666666667	0.4	0.11666666666666667	0.0	0.1625	0.0	0.3025	1.0	0.0	0.006666666666666667	0.10044	0.13999999999999999	0.06	0.5666666666666667	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.006666666666666667	0.10044	0.13999999999999999	0.06	0.5666666666666667	0.30000000000000004	0.05	0.0	0.125	0.0	0.0	0.0	0.0	0.006666666666666667
5	1.0	0.36	1.0	0.2512	0.19	0.06	0.5666666666666667	0.4	0.13333333333333333	0.0	0.175	0.0	0.3025	1.0	0.0	0.006666666666666667	0.11803999999999998	0.15	0.06	0.5666666666666667	0.30000000000000004	0.06666666666666667	0.0	0.13749999999999998	0.0	0.0	0.0	0.0	0.006666666666666667	0.11803999999999998	0.15	0.06	0.5666666666666667	0.30000000000000004	0.06666666666666667	0.0	0.13749999999999998	0.0	0.0	0.0	0.0	0.006666666666666667
6	1.0	0.36	1.0	0.2564	0.2	0.06	0.5666666666666667	0.4	0.13333333333333333	0.0	0.1875	0.0	0.3025	1.0	0.0	0.44	0.12324000000000002	0.16	0.06	0.5666666666666667	0.30000000000000004	0.06666666666666667	0.0	0.15	0.0	0.0	0.0	0.0	0.44	0.12324000000000002	0.16	0.06	0.5666666666666667	0.30000000000000004	0.06666666666666667	0.0	0.15	0.0	0.0	0.0	0.0	0.44
0	1.0	0.36	1.0	0.2564	0.2	0.16	0.5666666666666667	0.4	0.13333333333333333	0.0	0.1875	0.0	0.3025	1.0	0.0	0.5	0.12324000000000002	0.16	0.16	0.5666666666666667	0.30000000000000004	0.06666666666666667	0.0	0.15	0.0	0.0	0.0	0.0	0.5	0.12324000000000002	0.16	0.16	0.5666666666666667	0.30000000000000004	0.06666666666666667	0.0	0.15	0.0	0.0	0.0	0.0	0.5
9	1.0	0.36	1.0	0.2606	0.2	0.01	0.5666666666666667	0.4	0.13333333333333333	0.0	0.1875	0.0	0.3025	1.0	0.0	0.19	0.12744	0.16	0.01	0.5666666666666667	0.30000000000000004	0.06666666666666667	0.0	0.15	0.0	0.0	0.0	0.0	0.19	0.12744	0.16	0.01	0.5666666666666667	0.30000000000000004	0.06666666666666667	0.0	0.15	0.0	0.0	0.0	0.0	0.19
10	1.0	0.38	1.0	0.13316	0.05	0.08	0.5	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.13	-0.12744	-0.11	0.08	0.5	-0.30000000000000004	-0.06666666666666667	0.0	-0.15	0.0	0.0	0.0	0.0	0.13	-0.12744	-0.11	0.08	0.5	-0.30000000000000004	-0.06666666666666667	0.0	-0.15	0.0	0.0	0.0	0.0	0.13
20	1.0	0.38	1.0	0.14516	0.05	0.01	0.5333333333333333	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.08333333333333333	-0.11543999999999999	-0.11	0.01	0.5333333333333333	-0.30000000000000004	-0.06666666666666667	0.0	-0.15	0.0	0.0	0.0	0.0	0.08333333333333333	-0.11543999999999999	-0.11	0.01	0.5333333333333333	-0.30000000000000004	-0.06666666666666667	0.0	-0.15	0.0	0.0	0.0	0.0	0.08333333333333333
20	1.0	0.38	1.0	0.14516	0.05	0.01	0.5333333333333333	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.03333333333333333	-0.11543999999999999	-0.11	0.01	0.5333333333333333	-0.30000000000000004	-0.06666666666666667	0.0	-0.15	0.0	0.0	0.0	0.0	0.03333333333333333	-0.11543999999999999	-0.11	0.01	0.5333333333333333	-0.30000000000000004	-0.06666666666666667	0.0	-0.15	0.0	0.0	0.0	0.0	0.03333333333333333
20	1.0	0.38	1.0	0.14516	0.05	0.01	0.5333333333333333	0.1	0.06666666666666667	0.0	0.0375	0.0	0.3025	1.0	0.0	0.023333333333333334	-0.11543999999999999	-0.11	0.01	0.5333333333333333	-0.30000000000000004	-0.06666666666666667	0.0	-0.15	0.0	0.0	0.0	0.0	0.023333333333333334	-0.11543999999999999	-0.11	0.01	0.5333333333333333	-0.30000000000000004	-0.06666666666666667	0.0	-0.15	0.0	0.0	0.0	0.0	0.023333333333333334
20	1.0	0.38	1.0	0.2648	0.2	0.01	0.5666666666666667	0.4	0.13333333333333333	0.0	0.1875	0.0	0.3025	1.0	0.0	0.20666666666666667	0.11963999999999997	0.16	0.01	0.5666666666666667	0.30000000000000004	0.06666666666666667	0.0	0.15	0.0	0.0	0.0	0.0	0.20666666666666667	0.11963999999999997	0.16	0.01	0.5666666666666667	0.30000000000000004	0.06666666666666667	0.0	0.15	0.0	0.0	0.0	0.0	0.20666666666666667
